date,Cases,Dead,Recovered,state
7/30/2021,7534,129,7395,Andaman and Nicobar Islands
7/31/2021,7535,129,7398,Andaman and Nicobar Islands
8/1/2021,7537,129,7400,Andaman and Nicobar Islands
8/2/2021,7539,129,7403,Andaman and Nicobar Islands
8/3/2021,7539,129,7404,Andaman and Nicobar Islands
8/4/2021,7540,129,7405,Andaman and Nicobar Islands
8/5/2021,7541,129,7408,Andaman and Nicobar Islands
8/6/2021,7541,129,7408,Andaman and Nicobar Islands
8/7/2021,7541,129,7408,Andaman and Nicobar Islands
8/8/2021,7544,129,7409,Andaman and Nicobar Islands
8/9/2021,7546,129,7410,Andaman and Nicobar Islands
8/10/2021,7546,129,7412,Andaman and Nicobar Islands
8/11/2021,7548,129,7412,Andaman and Nicobar Islands
3/12/2020,1,0,0,Andhra Pradesh
3/13/2020,1,0,0,Andhra Pradesh
3/14/2020,1,0,0,Andhra Pradesh
3/15/2020,1,0,0,Andhra Pradesh
3/16/2020,1,0,0,Andhra Pradesh
3/17/2020,1,0,0,Andhra Pradesh
3/18/2020,1,0,0,Andhra Pradesh
3/19/2020,2,0,0,Andhra Pradesh
3/20/2020,3,0,0,Andhra Pradesh
3/21/2020,3,0,0,Andhra Pradesh
3/22/2020,5,0,0,Andhra Pradesh
3/23/2020,7,0,0,Andhra Pradesh
3/24/2020,8,0,0,Andhra Pradesh
3/25/2020,9,0,1,Andhra Pradesh
3/26/2020,11,0,1,Andhra Pradesh
3/27/2020,12,0,1,Andhra Pradesh
3/28/2020,14,0,1,Andhra Pradesh
3/29/2020,19,0,1,Andhra Pradesh
3/30/2020,23,0,1,Andhra Pradesh
3/31/2020,40,0,1,Andhra Pradesh
4/1/2020,83,0,1,Andhra Pradesh
4/2/2020,86,1,1,Andhra Pradesh
4/3/2020,132,1,1,Andhra Pradesh
4/4/2020,161,1,1,Andhra Pradesh
4/5/2020,190,1,1,Andhra Pradesh
4/6/2020,226,3,1,Andhra Pradesh
4/7/2020,266,3,1,Andhra Pradesh
4/8/2020,305,4,5,Andhra Pradesh
4/9/2020,348,4,6,Andhra Pradesh
4/10/2020,363,6,7,Andhra Pradesh
4/11/2020,381,6,11,Andhra Pradesh
4/12/2020,381,6,11,Andhra Pradesh
4/13/2020,432,7,11,Andhra Pradesh
4/14/2020,473,9,14,Andhra Pradesh
4/15/2020,503,9,16,Andhra Pradesh
4/16/2020,534,14,20,Andhra Pradesh
4/17/2020,572,14,36,Andhra Pradesh
4/18/2020,603,15,42,Andhra Pradesh
4/19/2020,603,15,42,Andhra Pradesh
4/20/2020,722,20,92,Andhra Pradesh
4/21/2020,757,22,96,Andhra Pradesh
4/22/2020,813,24,120,Andhra Pradesh
4/23/2020,895,27,141,Andhra Pradesh
4/24/2020,955,29,145,Andhra Pradesh
4/25/2020,1061,31,171,Andhra Pradesh
4/26/2020,1097,31,231,Andhra Pradesh
4/27/2020,1177,31,235,Andhra Pradesh
4/28/2020,1259,31,258,Andhra Pradesh
4/29/2020,1332,31,287,Andhra Pradesh
4/30/2020,1403,31,321,Andhra Pradesh
5/1/2020,1463,33,403,Andhra Pradesh
5/2/2020,1463,33,403,Andhra Pradesh
5/3/2020,1583,33,488,Andhra Pradesh
5/4/2020,1650,36,524,Andhra Pradesh
5/5/2020,1717,36,589,Andhra Pradesh
5/6/2020,1717,36,589,Andhra Pradesh
5/7/2020,1777,36,729,Andhra Pradesh
5/8/2020,1847,38,780,Andhra Pradesh
5/9/2020,1887,41,842,Andhra Pradesh
5/10/2020,1930,44,887,Andhra Pradesh
5/11/2020,1980,45,925,Andhra Pradesh
5/12/2020,2018,45,975,Andhra Pradesh
5/13/2020,2090,46,1056,Andhra Pradesh
5/14/2020,2137,47,1142,Andhra Pradesh
5/15/2020,2205,48,1192,Andhra Pradesh
5/16/2020,2307,48,1252,Andhra Pradesh
5/17/2020,2355,49,1353,Andhra Pradesh
5/18/2020,2407,50,1456,Andhra Pradesh
5/19/2020,2474,50,1552,Andhra Pradesh
5/20/2020,2532,52,1621,Andhra Pradesh
5/21/2020,2602,53,1640,Andhra Pradesh
5/22/2020,2647,53,1709,Andhra Pradesh
5/23/2020,2709,55,1763,Andhra Pradesh
5/24/2020,2757,56,1809,Andhra Pradesh
5/25/2020,2823,56,1856,Andhra Pradesh
5/26/2020,3110,56,1896,Andhra Pradesh
5/27/2020,3171,57,2009,Andhra Pradesh
5/28/2020,3171,58,2057,Andhra Pradesh
5/29/2020,3251,59,2125,Andhra Pradesh
5/30/2020,3436,60,2226,Andhra Pradesh
5/31/2020,3569,60,2289,Andhra Pradesh
6/1/2020,3679,62,2349,Andhra Pradesh
6/2/2020,3783,64,2378,Andhra Pradesh
6/3/2020,3898,64,2421,Andhra Pradesh
6/4/2020,4080,68,2466,Andhra Pradesh
6/5/2020,4223,71,2539,Andhra Pradesh
6/6/2020,4303,73,2576,Andhra Pradesh
6/7/2020,4510,73,2620,Andhra Pradesh
6/8/2020,4708,75,2682,Andhra Pradesh
6/9/2020,4851,75,2745,Andhra Pradesh
6/10/2020,5070,77,2802,Andhra Pradesh
6/11/2020,5269,78,2899,Andhra Pradesh
6/12/2020,5429,80,3048,Andhra Pradesh
6/13/2020,5680,80,3105,Andhra Pradesh
6/14/2020,5965,82,3195,Andhra Pradesh
6/15/2020,6163,84,3314,Andhra Pradesh
6/16/2020,6456,88,3316,Andhra Pradesh
6/17/2020,6841,88,3509,Andhra Pradesh
6/18/2020,7071,90,3641,Andhra Pradesh
6/19/2020,7518,92,3789,Andhra Pradesh
6/20/2020,7961,96,3917,Andhra Pradesh
6/21/2020,8452,101,4111,Andhra Pradesh
6/22/2020,8999,106,4331,Andhra Pradesh
6/23/2020,9372,111,4495,Andhra Pradesh
6/24/2020,10002,119,4599,Andhra Pradesh
6/25/2020,10331,124,4779,Andhra Pradesh
6/26/2020,10884,136,4988,Andhra Pradesh
6/27/2020,11489,148,5196,Andhra Pradesh
6/28/2020,12285,157,5480,Andhra Pradesh
6/29/2020,13241,169,5908,Andhra Pradesh
6/30/2020,13891,180,6232,Andhra Pradesh
7/1/2020,14595,187,6511,Andhra Pradesh
7/2/2020,15252,193,6988,Andhra Pradesh
7/3/2020,16097,198,7313,Andhra Pradesh
7/4/2020,16934,206,7632,Andhra Pradesh
7/5/2020,17699,218,8008,Andhra Pradesh
7/6/2020,18697,232,8422,Andhra Pradesh
7/7/2020,20019,239,8920,Andhra Pradesh
7/8/2020,21197,252,9745,Andhra Pradesh
7/9/2020,22259,264,11101,Andhra Pradesh
7/10/2020,23814,277,12154,Andhra Pradesh
7/11/2020,25422,292,13194,Andhra Pradesh
7/12/2020,27235,309,14393,Andhra Pradesh
7/13/2020,29168,328,15412,Andhra Pradesh
7/14/2020,31103,365,16464,Andhra Pradesh
7/15/2020,33019,408,17467,Andhra Pradesh
7/16/2020,35451,452,18378,Andhra Pradesh
7/17/2020,38044,492,19393,Andhra Pradesh
7/18/2020,40646,534,20298,Andhra Pradesh
7/19/2020,44609,586,21763,Andhra Pradesh
7/20/2020,49650,642,22890,Andhra Pradesh
7/21/2020,53724,696,24228,Andhra Pradesh
7/22/2020,58668,758,25574,Andhra Pradesh
7/23/2020,64713,823,32127,Andhra Pradesh
7/24/2020,72711,884,37555,Andhra Pradesh
7/25/2020,80858,933,39935,Andhra Pradesh
7/26/2020,88671,985,43255,Andhra Pradesh
7/27/2020,96298,1041,46301,Andhra Pradesh
7/28/2020,102349,1090,49558,Andhra Pradesh
7/29/2020,110297,1148,52622,Andhra Pradesh
7/30/2020,120390,1213,55406,Andhra Pradesh
7/31/2020,130557,1281,60024,Andhra Pradesh
8/1/2020,140933,1349,63864,Andhra Pradesh
8/2/2020,150209,1407,76614,Andhra Pradesh
8/3/2020,158764,1474,82886,Andhra Pradesh
8/4/2020,166586,1537,88672,Andhra Pradesh
8/5/2020,176333,1604,95625,Andhra Pradesh
8/6/2020,186461,1681,104354,Andhra Pradesh
8/7/2020,196789,1753,112870,Andhra Pradesh
8/8/2020,206960,1842,120464,Andhra Pradesh
8/9/2020,217040,1939,129615,Andhra Pradesh
8/10/2020,227860,2036,138712,Andhra Pradesh
8/11/2020,235525,2116,145636,Andhra Pradesh
8/12/2020,244549,2203,154749,Andhra Pradesh
8/13/2020,254146,2296,161425,Andhra Pradesh
8/14/2020,264142,2378,170984,Andhra Pradesh
8/15/2020,273085,2475,180703,Andhra Pradesh
8/16/2020,281817,2562,191117,Andhra Pradesh
8/17/2020,289829,2650,201234,Andhra Pradesh
8/18/2020,296609,2732,209100,Andhra Pradesh
8/19/2020,306261,2820,218311,Andhra Pradesh
8/20/2020,316003,2906,226372,Andhra Pradesh
8/21/2020,325396,3001,235218,Andhra Pradesh
8/22/2020,334940,3092,244045,Andhra Pradesh
8/23/2020,345216,3189,252638,Andhra Pradesh
8/24/2020,353111,3282,260087,Andhra Pradesh
8/25/2020,361712,3368,268828,Andhra Pradesh
8/26/2020,371639,3460,278247,Andhra Pradesh
8/27/2020,382469,3541,286720,Andhra Pradesh
8/28/2020,393090,3633,295248,Andhra Pradesh
8/29/2020,403616,3714,303711,Andhra Pradesh
8/30/2020,414164,3796,312687,Andhra Pradesh
8/31/2020,424767,3884,321754,Andhra Pradesh
9/1/2020,434771,3969,330526,Andhra Pradesh
9/2/2020,445139,4053,339876,Andhra Pradesh
9/3/2020,455531,4125,348330,Andhra Pradesh
9/4/2020,465730,4200,358009,Andhra Pradesh
9/5/2020,476506,4276,370163,Andhra Pradesh
9/6/2020,487331,4347,382104,Andhra Pradesh
9/7/2020,498125,4417,394019,Andhra Pradesh
9/8/2020,506493,4487,404074,Andhra Pradesh
9/9/2020,517094,4560,415765,Andhra Pradesh
9/10/2020,527512,4634,425607,Andhra Pradesh
9/11/2020,537687,4702,435647,Andhra Pradesh
9/12/2020,547686,4779,446716,Andhra Pradesh
9/13/2020,557587,4846,457008,Andhra Pradesh
9/14/2020,567123,4912,467139,Andhra Pradesh
9/15/2020,575079,4972,476903,Andhra Pradesh
9/16/2020,583925,5041,486531,Andhra Pradesh
9/17/2020,592760,5105,497376,Andhra Pradesh
9/18/2020,601462,5177,508088,Andhra Pradesh
9/19/2020,609558,5244,519891,Andhra Pradesh
9/20/2020,617776,5302,530711,Andhra Pradesh
9/21/2020,625514,5359,541319,Andhra Pradesh
9/22/2020,631749,5410,551821,Andhra Pradesh
9/23/2020,639302,5461,562376,Andhra Pradesh
9/24/2020,646530,5506,570667,Andhra Pradesh
9/25/2020,654385,5558,579474,Andhra Pradesh
9/26/2020,661458,5606,588169,Andhra Pradesh
9/27/2020,668751,5663,597294,Andhra Pradesh
9/28/2020,675674,5708,605090,Andhra Pradesh
9/29/2020,681161,5745,612300,Andhra Pradesh
9/30/2020,687351,5780,622136,Andhra Pradesh
10/1/2020,693484,5828,629211,Andhra Pradesh
10/2/2020,700235,5869,636508,Andhra Pradesh
10/3/2020,706790,5900,643993,Andhra Pradesh
10/4/2020,713014,5941,651791,Andhra Pradesh
10/5/2020,719256,5981,658875,Andhra Pradesh
10/6/2020,723512,6019,666433,Andhra Pradesh
10/7/2020,729307,6052,672479,Andhra Pradesh
10/8/2020,734427,6086,678828,Andhra Pradesh
10/9/2020,739719,6128,684930,Andhra Pradesh
10/10/2020,744864,6159,691040,Andhra Pradesh
10/11/2020,750517,6194,697699,Andhra Pradesh
10/12/2020,755727,6224,703208,Andhra Pradesh
10/13/2020,758951,6256,708712,Andhra Pradesh
10/14/2020,763573,6291,714427,Andhra Pradesh
10/15/2020,767465,6319,719477,Andhra Pradesh
10/16/2020,771503,6357,725099,Andhra Pradesh
10/17/2020,775470,6382,730109,Andhra Pradesh
10/18/2020,779146,6406,735638,Andhra Pradesh
10/19/2020,783132,6429,740229,Andhra Pradesh
10/20/2020,786050,6453,744532,Andhra Pradesh
10/21/2020,789553,6481,749676,Andhra Pradesh
10/22/2020,793299,6508,754415,Andhra Pradesh
10/23/2020,796919,6524,758138,Andhra Pradesh
10/24/2020,800684,6544,762419,Andhra Pradesh
10/25/2020,804026,6566,765991,Andhra Pradesh
10/26/2020,807023,6587,769576,Andhra Pradesh
10/27/2020,808924,6606,773548,Andhra Pradesh
10/28/2020,811825,6625,777900,Andhra Pradesh
10/29/2020,814774,6643,781509,Andhra Pradesh
10/30/2020,817679,6659,784752,Andhra Pradesh
10/31/2020,820565,6676,788375,Andhra Pradesh
11/1/2020,823348,6690,792083,Andhra Pradesh
11/2/2020,825966,6706,795592,Andhra Pradesh
11/3/2020,827882,6719,798625,Andhra Pradesh
11/4/2020,830731,6734,802325,Andhra Pradesh
11/5/2020,833208,6744,805026,Andhra Pradesh
11/6/2020,835953,6757,807318,Andhra Pradesh
11/7/2020,838363,6768,809770,Andhra Pradesh
11/8/2020,840730,6779,812517,Andhra Pradesh
11/9/2020,842967,6791,814773,Andhra Pradesh
11/10/2020,844359,6802,816322,Andhra Pradesh
11/11/2020,846245,6814,818473,Andhra Pradesh
11/12/2020,847977,6828,820234,Andhra Pradesh
11/13/2020,849705,6837,822011,Andhra Pradesh
11/14/2020,851298,6847,824189,Andhra Pradesh
11/15/2020,852955,6854,826344,Andhra Pradesh
11/16/2020,854011,6868,828484,Andhra Pradesh
11/17/2020,854764,6881,829991,Andhra Pradesh
11/18/2020,856159,6890,832284,Andhra Pradesh
11/19/2020,857395,6899,833980,Andhra Pradesh
11/20/2020,858711,6910,835801,Andhra Pradesh
11/21/2020,859932,6920,837630,Andhra Pradesh
11/22/2020,861092,6927,839395,Andhra Pradesh
11/23/2020,862213,6938,841026,Andhra Pradesh
11/24/2020,862758,6948,842416,Andhra Pradesh
11/25/2020,863843,6956,843863,Andhra Pradesh
11/26/2020,864674,6962,845039,Andhra Pradesh
11/27/2020,865705,6970,846120,Andhra Pradesh
11/28/2020,866438,6976,847325,Andhra Pradesh
11/29/2020,867063,6981,848511,Andhra Pradesh
11/30/2020,867683,6988,852298,Andhra Pradesh
12/1/2020,868064,6992,853232,Andhra Pradesh
12/2/2020,868749,6996,854326,Andhra Pradesh
12/3/2020,869412,7003,855485,Andhra Pradesh
12/4/2020,870076,7014,856320,Andhra Pradesh
12/5/2020,870675,7020,857233,Andhra Pradesh
12/6/2020,871305,7024,858115,Andhra Pradesh
12/7/2020,871972,7033,859029,Andhra Pradesh
12/8/2020,872288,7038,859624,Andhra Pradesh
12/9/2020,872839,7042,860368,Andhra Pradesh
12/10/2020,873457,7045,861153,Andhra Pradesh
12/11/2020,873995,7047,861711,Andhra Pradesh
12/12/2020,874515,7049,862230,Andhra Pradesh
12/13/2020,875025,7052,862895,Andhra Pradesh
12/14/2020,875531,7057,863508,Andhra Pradesh
12/15/2020,875836,7059,864049,Andhra Pradesh
12/16/2020,876336,7064,864612,Andhra Pradesh
12/17/2020,876814,7067,865327,Andhra Pradesh
12/18/2020,877348,7069,865825,Andhra Pradesh
12/19/2020,877806,7070,866359,Andhra Pradesh
12/20/2020,878285,7074,866856,Andhra Pradesh
12/21/2020,878723,7076,867445,Andhra Pradesh
12/22/2020,878937,7078,867867,Andhra Pradesh
12/23/2020,879339,7082,868279,Andhra Pradesh
12/24/2020,879718,7085,868769,Andhra Pradesh
12/25/2020,880075,7089,869124,Andhra Pradesh
12/26/2020,880430,7091,869478,Andhra Pradesh
12/27/2020,880712,7092,869920,Andhra Pradesh
12/28/2020,881061,7094,870342,Andhra Pradesh
12/29/2020,881273,7098,870752,Andhra Pradesh
12/30/2020,881599,7100,871116,Andhra Pradesh
12/31/2020,881948,7104,871588,Andhra Pradesh
1/1/2021,882286,7108,871916,Andhra Pradesh
1/2/2021,882612,7108,872266,Andhra Pradesh
1/3/2021,882850,7111,872545,Andhra Pradesh
1/4/2021,883082,7115,872897,Andhra Pradesh
1/5/2021,883210,7118,873149,Andhra Pradesh
1/6/2021,883587,7122,873427,Andhra Pradesh
1/7/2021,883876,7125,873855,Andhra Pradesh
1/8/2021,884171,7126,874223,Andhra Pradesh
1/9/2021,884490,7127,874531,Andhra Pradesh
1/10/2021,884689,7128,874954,Andhra Pradesh
1/11/2021,884916,7129,875243,Andhra Pradesh
1/12/2021,885037,7131,875456,Andhra Pradesh
1/13/2021,885234,7133,875690,Andhra Pradesh
1/14/2021,885437,7134,875921,Andhra Pradesh
1/15/2021,885616,7138,876140,Andhra Pradesh
1/16/2021,885710,7139,876372,Andhra Pradesh
1/17/2021,885824,7139,876698,Andhra Pradesh
1/18/2021,885985,7140,876949,Andhra Pradesh
1/19/2021,886066,7141,877212,Andhra Pradesh
1/20/2021,886245,7142,877443,Andhra Pradesh
1/21/2021,886418,7142,877639,Andhra Pradesh
1/22/2021,886557,7142,877893,Andhra Pradesh
1/23/2021,886694,7146,878060,Andhra Pradesh
1/24/2021,886852,7147,878232,Andhra Pradesh
1/25/2021,887010,7147,878387,Andhra Pradesh
1/26/2021,887066,7149,878528,Andhra Pradesh
1/27/2021,887238,7150,878731,Andhra Pradesh
1/28/2021,887349,7152,878828,Andhra Pradesh
1/29/2021,887466,7152,878956,Andhra Pradesh
1/30/2021,887591,7152,879131,Andhra Pradesh
1/31/2021,887720,7153,879278,Andhra Pradesh
2/1/2021,887836,7153,879405,Andhra Pradesh
2/2/2021,887900,7154,879504,Andhra Pradesh
2/3/2021,888004,7156,879651,Andhra Pradesh
2/4/2021,888099,7157,879780,Andhra Pradesh
2/5/2021,888178,7157,879867,Andhra Pradesh
2/6/2021,888275,7158,880046,Andhra Pradesh
2/7/2021,888350,7159,880179,Andhra Pradesh
2/8/2021,888423,7159,880261,Andhra Pradesh
2/9/2021,888485,7160,880363,Andhra Pradesh
2/10/2021,888555,7160,880478,Andhra Pradesh
2/11/2021,888605,7161,880599,Andhra Pradesh
2/12/2021,888692,7161,880678,Andhra Pradesh
2/13/2021,888760,7162,880784,Andhra Pradesh
2/14/2021,888814,7162,880855,Andhra Pradesh
2/15/2021,888869,7162,880972,Andhra Pradesh
2/16/2021,888899,7163,881041,Andhra Pradesh
2/17/2021,888959,7163,881181,Andhra Pradesh
2/18/2021,889010,7165,881238,Andhra Pradesh
2/19/2021,889077,7166,881292,Andhra Pradesh
2/20/2021,889156,7167,881369,Andhra Pradesh
2/21/2021,889210,7167,881439,Andhra Pradesh
2/22/2021,889298,7167,881511,Andhra Pradesh
2/23/2021,889339,7167,881582,Andhra Pradesh
2/24/2021,889409,7168,881666,Andhra Pradesh
2/25/2021,889503,7168,881732,Andhra Pradesh
2/26/2021,889585,7168,881806,Andhra Pradesh
2/27/2021,889681,7169,881877,Andhra Pradesh
2/28/2021,889799,7169,881963,Andhra Pradesh
3/1/2021,889916,7169,882029,Andhra Pradesh
3/2/2021,889974,7169,882080,Andhra Pradesh
3/3/2021,890080,7169,882137,Andhra Pradesh
3/4/2021,890215,7170,882219,Andhra Pradesh
3/5/2021,890317,7171,882275,Andhra Pradesh
3/6/2021,890441,7172,882369,Andhra Pradesh
3/7/2021,890556,7173,882462,Andhra Pradesh
3/8/2021,890692,7174,882520,Andhra Pradesh
3/9/2021,890766,7176,882581,Andhra Pradesh
3/10/2021,890884,7176,882670,Andhra Pradesh
3/11/2021,890884,7176,882670,Andhra Pradesh
3/12/2021,891004,7177,882763,Andhra Pradesh
3/13/2021,891388,7180,882981,Andhra Pradesh
3/14/2021,891563,7182,883113,Andhra Pradesh
3/15/2021,891861,7184,883277,Andhra Pradesh
3/16/2021,892008,7185,883380,Andhra Pradesh
3/17/2021,892269,7185,883505,Andhra Pradesh
3/18/2021,892522,7186,883642,Andhra Pradesh
3/19/2021,892740,7186,883759,Andhra Pradesh
3/20/2021,892986,7187,883890,Andhra Pradesh
3/21/2021,893366,7189,884094,Andhra Pradesh
3/22/2021,893734,7189,884357,Andhra Pradesh
3/23/2021,894044,7191,884471,Andhra Pradesh
3/24/2021,894536,7193,884727,Andhra Pradesh
3/25/2021,895121,7197,884978,Andhra Pradesh
3/26/2021,895879,7201,885209,Andhra Pradesh
3/27/2021,896863,7203,885515,Andhra Pradesh
3/28/2021,897810,7203,885892,Andhra Pradesh
3/29/2021,898815,7205,886216,Andhra Pradesh
3/30/2021,899812,7210,886498,Andhra Pradesh
3/31/2021,900805,7213,886978,Andhra Pradesh
4/1/2021,901989,7217,887434,Andhra Pradesh
4/2/2021,903260,7220,887898,Andhra Pradesh
4/3/2021,904548,7225,888508,Andhra Pradesh
4/4/2021,905946,7234,889295,Andhra Pradesh
4/5/2021,907676,7239,890137,Andhra Pradesh
4/6/2021,909002,7244,891048,Andhra Pradesh
4/7/2021,910943,7251,891883,Andhra Pradesh
4/8/2021,913274,7262,892736,Andhra Pradesh
4/9/2021,915832,7268,893651,Andhra Pradesh
4/10/2021,918597,7279,894896,Andhra Pradesh
4/11/2021,921906,7291,895949,Andhra Pradesh
4/12/2021,925401,7300,897147,Andhra Pradesh
4/13/2021,928664,7311,898238,Andhra Pradesh
4/14/2021,932892,7321,899721,Andhra Pradesh
4/15/2021,937049,7339,901327,Andhra Pradesh
4/16/2021,942135,7353,903072,Andhra Pradesh
4/17/2021,948231,7373,905266,Andhra Pradesh
4/18/2021,955455,7388,907598,Andhra Pradesh
4/19/2021,962037,7410,909941,Andhra Pradesh
4/20/2021,968000,7437,912510,Andhra Pradesh
4/21/2021,976987,7472,915626,Andhra Pradesh
4/22/2021,986703,7510,918985,Andhra Pradesh
4/23/2021,997462,7541,922977,Andhra Pradesh
4/24/2021,1009228,7579,927418,Andhra Pradesh
4/25/2021,1020926,7616,931839,Andhra Pradesh
4/26/2021,1033560,7685,936143,Andhra Pradesh
4/27/2021,1043441,7736,940574,Andhra Pradesh
4/28/2021,1054875,7800,947629,Andhra Pradesh
4/29/2021,1069544,7871,954062,Andhra Pradesh
4/30/2021,1084336,7928,962250,Andhra Pradesh
5/1/2021,1101690,7992,970718,Andhra Pradesh
5/2/2021,1121102,8053,982297,Andhra Pradesh
5/3/2021,1145022,8136,993708,Andhra Pradesh
5/4/2021,1163994,8207,1003935,Andhra Pradesh
5/5/2021,1184028,8289,1016142,Andhra Pradesh
5/6/2021,1206232,8374,1027270,Andhra Pradesh
5/7/2021,1228186,8446,1037411,Andhra Pradesh
5/8/2021,1245374,8519,1050160,Andhra Pradesh
5/9/2021,1265439,8615,1069432,Andhra Pradesh
5/10/2021,1287603,8707,1088264,Andhra Pradesh
5/11/2021,1302589,8791,1104431,Andhra Pradesh
5/12/2021,1322934,8899,1118933,Andhra Pradesh
5/13/2021,1344386,8988,1138028,Andhra Pradesh
5/14/2021,1366785,9077,1156666,Andhra Pradesh
5/15/2021,1388803,9173,1175843,Andhra Pradesh
5/16/2021,1411320,9271,1194582,Andhra Pradesh
5/17/2021,1435491,9372,1215683,Andhra Pradesh
5/18/2021,1454052,9481,1233017,Andhra Pradesh
5/19/2021,1475372,9580,1254291,Andhra Pradesh
5/20/2021,1498532,9686,1279110,Andhra Pradesh
5/21/2021,1521142,9800,1302208,Andhra Pradesh
5/22/2021,1542079,9904,1323019,Andhra Pradesh
5/23/2021,1562060,10022,1341355,Andhra Pradesh
5/24/2021,1580827,10126,1361464,Andhra Pradesh
5/25/2021,1593821,10222,1379837,Andhra Pradesh
5/26/2021,1609105,10328,1400754,Andhra Pradesh
5/27/2021,1627390,10427,1424859,Andhra Pradesh
5/28/2021,1643557,10531,1446244,Andhra Pradesh
5/29/2021,1657986,10634,1466990,Andhra Pradesh
5/30/2021,1671742,10738,1487382,Andhra Pradesh
5/31/2021,1685142,10832,1508515,Andhra Pradesh
6/1/2021,1693085,10930,1528360,Andhra Pradesh
6/2/2021,1704388,11034,1546617,Andhra Pradesh
6/3/2021,1717156,11132,1562229,Andhra Pradesh
6/4/2021,1728577,11213,1578452,Andhra Pradesh
6/5/2021,1738990,11296,1593921,Andhra Pradesh
6/6/2021,1749363,11376,1609879,Andhra Pradesh
6/7/2021,1758339,11466,1623447,Andhra Pradesh
6/8/2021,1763211,11552,1637149,Andhra Pradesh
6/9/2021,1771007,11629,1651790,Andhra Pradesh
6/10/2021,1779773,11696,1664082,Andhra Pradesh
6/11/2021,1787883,11763,1677063,Andhra Pradesh
6/12/2021,1796122,11824,1688198,Andhra Pradesh
6/13/2021,1803074,11882,1699775,Andhra Pradesh
6/14/2021,1809844,11940,1712267,Andhra Pradesh
6/15/2021,1814393,11999,1722381,Andhra Pradesh
6/16/2021,1820134,12052,1732948,Andhra Pradesh
6/17/2021,1826751,12109,1743176,Andhra Pradesh
6/18/2021,1832902,12167,1750904,Andhra Pradesh
6/19/2021,1839243,12224,1759390,Andhra Pradesh
6/20/2021,1844917,12269,1767404,Andhra Pradesh
6/21/2021,1850563,12319,1775176,Andhra Pradesh
6/22/2021,1853183,12363,1782680,Andhra Pradesh
6/23/2021,1857352,12416,1791056,Andhra Pradesh
6/24/2021,1862036,12452,1798380,Andhra Pradesh
6/25/2021,1867017,12490,1804844,Andhra Pradesh
6/26/2021,1871475,12528,1811157,Andhra Pradesh
